,Address,prediction,label,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract
1258,0x9068327ff0f5e99af7d1aefc5310e4560c32b84b,Illicit,Illicit,13987.15,1151.97,81128.58,3,34,0,26,2,0.0,9.922723,1.212838,0.02,41.109885,13.743295,0,0,0,37,41.22988548,41.23650048,0,0.006615,1.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,0x14592395473f1c2a5615a22f2ef8264291f6de3e,Normal,Normal,22.14,0.0,66.43,3,1,0,1,3,101.0,101.0,101.0,1.0,81.171856,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,0x14e581d63ab6c0d664a7d8c605a8b45e3182f4f9,Normal,Normal,166.36,0.01,332.75,2,3,0,3,2,6.151903,87.498992,33.666667,0.065241,100.933733,50.499487,0,0,0,5,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,0xb07b1663498b681c1744ae40d89b34e45df4d296,Normal,Normal,34.72,1113.58,8038.07,7,7,0,4,7,0.1,64.664897,14.487223,0.099559,62.314999,14.486748,0,0,0,14,101.4072358,101.4105601,0,0.003324284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0x54e50eec86d757ef26269c061deace691b269116,Illicit,Illicit,0.0,8.86,5772.62,1,6,0,6,1,0.01,1.233711,0.469487,2.815872,2.815872,2.815872,0,0,0,7,2.81587179,2.81692179,0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0x552c94e34f62ca14d9f2bec6f1e59b11efb25b89,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2760,0x76c20cb007bf138fa4616a054205e34cda36fca3,Normal,Normal,162.67,0.0,325.33,2,1,0,1,2,101.0,101.0,101.0,2.0,98.998974,50.499487,0,0,0,3,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,0x3135865857b0856a7ea9526fe6cef1378f7a9229,Normal,Normal,21727.78,26187.15,535982.97,9,13,0,2,1,0.10062,0.229868,0.121112,0.10041,0.525784,0.173458,0,0,0,22,1.56111967,1.574456215,0,0.013336545,4.0,33.10551816,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,30.978856,8.27638,0.0,0.0,0.0,0.0,0.0,0.0
1536,0xb2a3fcf38979898e695c88947e3373bf1c2e9b37,Illicit,Illicit,0.0,1829.47,21252.58,1,2,0,2,1,0.1,1.1,0.6,1.199622,1.199622,1.199622,0,0,0,3,1.199622,1.2,0,0.000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,0xc4ce40af23a0619119e7f59730131c22650d5d11,Illicit,Illicit,0.0,93.07,77419.73,1,14,0,14,1,0.051,2.755,0.783751,10.971654,10.971654,10.971654,0,0,0,15,10.97165405,10.97251505,0,0.000861,3.0,1.337,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.337,0.445667,0.0,0.0,0.0,0.0,0.0,0.0
2428,0x3000a0dd016d57abc0eecf44539244c86b6e96bb,Normal,Normal,0.0,0.0,43585.33,1,1,0,1,1,10.0016,10.0016,10.0016,10.00055,10.00055,10.00055,0,0,0,2,10.00055001,10.00160006,0,0.00105005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,0xa23bd79a1759de4379ce6a167b6e27f80d8ae315,Normal,Normal,0.0,0.0,12.73,1,1,0,1,1,7.3451,7.3451,7.3451,7.344596,7.344596,7.344596,0,0,0,2,7.34459599,7.34509999,0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,0xde470e18742857fc931ead94c42efae9dfd1bbd3,Normal,Normal,25.03,0.21,75.52,3,2,0,2,3,35.343747,65.656253,50.5,14.8,48.22214,33.666163,0,0,0,5,100.998488,101.0,0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,0xe8744ae613cb4d2f576c2119f1f3e523911bec50,Normal,Normal,22.29,0.0,66.87,3,1,0,1,3,101.0,101.0,101.0,16.094243,54.904203,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,0xcf0937d99327133c2c7d6ca5cb6c179e9152f5da,Normal,Normal,0.0,510.41,291443.93,0,571,1,5,0,0.0,13.75,0.577184,0.0,0.0,0.0,0,0,0,572,0.0,329.5721649,0,329.5721649,2.0,7.848959588,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.16717,6.68179,3.92448,0.0,0.0,0.0,0.0,0.0,0.0
2217,0x0510156b8080e359f3ef29386634e0fefdd2495f,Normal,Normal,18.32,0.0,54.97,3,1,0,1,3,101.0,101.0,101.0,0.888357,66.907304,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,0x3fcb2d173389b7cd8079ef8b439dbd92e7e0ae28,Illicit,Illicit,0.0,388.61,10492.58,0,27,1,26,0,0.01,1000.0,43.10756,0.0,0.0,0.0,0,0,0,28,0.0,1163.904128,0,1163.904128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,0x1bd7b0f4a6ef449b06309dbd22051de29ae8ac0b,Normal,Normal,0.0,0.0,14.1,1,1,0,1,1,7.99,7.99,7.99,7.989496,7.989496,7.989496,0,0,0,2,7.989496,7.99,0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,0xfa609c2440672e85c08ac80fbeeb5c608a65afed,Illicit,Illicit,0.0,0.0,150124.4,1,1,0,1,1,0.561672,0.561672,0.561672,0.56,0.56,0.56,0,0,0,2,0.56,0.56167248,0,0.00167248,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
3543,0x18958b7ec1f0d8104cd9bbfb1b7a8e286c1ad960,Normal,Normal,16601.46,8132.58,619360.05,28,19,0,9,21,0.49,57.357,16.484044,0.0,54.0,11.210714,0,0,0,47,313.9,313.1968321,0,-0.70316795,75.0,701817.7156,18797.00042,0.0,6.0,38.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,534600.0,10797.19562,0.0,13799.0,1879.700042,0.0,0.0,0.0
2156,0xfc930bc7aa32b14a87f49a4e120ff54f8f0a5e05,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
4642,0xf8127a77bda95c586b03d5f079117115b1519749,Normal,Normal,6341.75,8280.83,569756.27,35,42,0,8,5,0.043337,8.0,0.951072,0.0,7.999509,1.140781,0,0,0,77,39.92732473,39.94500336,0,0.017678635,6.0,3018.100001,3018.100001,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1e-06,2157.1,1006.033334,1e-06,2157.1,1006.033334,0.0,0.0,0.0
1910,0xe0ea79c1d13a86eb4abc78e8a2ab83651c9e49bf,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,0x26369bf84586dedb07a29752d85f5b09e934f300,Normal,Normal,25568.82,24517.38,450775.78,9,9,0,7,9,0.010834,2.695185,0.587464,0.0,2.820525,0.587011,0,0,0,18,5.283096647,5.28717225,0,0.004075603,11.0,608.8269141,173.4350394,0.0,3.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,417.810146,76.103364,0.0,161.416913,57.81168,0.0,0.0,0.0
423,0x2f8debdcf62eb537871daede11f790d84ddf35cf,Illicit,Illicit,8815.07,221.6,49172.2,5,23,0,20,5,0.0,2.0,0.564736,0.02,6.0,2.597572,0,0,0,28,12.98785974,12.98892024,0,0.0010605,1.0,1e-10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0x36f1e58458c073de491f4e0627140bce19976aa4,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
1727,0xcb0736e6d2cf621360df831f6eb2dc0e56128b89,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
4617,0xf4976ee52a00995dd570beeb07897c565bea2b84,Normal,Normal,1439.98,3084.19,13572.52,3,3,0,2,2,2.704,3.004,2.903333,2.703748,3.003498,2.902998,0,0,0,6,8.70899413,8.71,0,0.00100587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,0xdaa29859836d97c810c7f9d350d4a1b3e8cafc9a,Illicit,Illicit,0.0,0.0,286.77,1,1,0,1,1,0.0292,0.0292,0.0292,0.028,0.028,0.028,0,0,0,2,0.028,0.0292,0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,0x3565bc09ba198fb40e831dfd9c4edb65c1cb20bb,Normal,Normal,163.47,0.14,327.37,2,3,0,3,2,2.40966,50.897156,33.666667,1.999496,98.999478,50.499487,0,0,0,5,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,0x63a8e4e94289f1e9af7ac28fe6d62ac99cc2158f,Normal,Normal,2317.25,3134.88,216042.92,54,29,0,12,25,0.01,12.429921,3.904619,0.0,20.03166,2.460664,0,0,0,83,132.87588,113.2339398,0,-19.64194018,51.0,116866.6196,116853.7301,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,39441.50389,3895.553987,0.0,37091.7838,5564.463339,0.0,0.0,0.0
725,0x508e1101755a4a6ae228b0e18002a816ce3418ce,Illicit,Illicit,0.0,556.52,69405.57,1,9,0,7,1,0.116369,1.143845,0.515589,4.639444,4.639444,4.639444,0,0,0,10,4.639444278,4.64030527,0,0.000860992,3.0,2.277070174,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.27707,0.759023,0.0,0.0,0.0,0.0,0.0,0.0
553,0x3e58d0921d63e1529a315b972d94467d71fa633c,Illicit,Illicit,0.0,0.0,1255.02,1,1,0,1,1,0.003517,0.003517,0.003517,0.003433,0.003433,0.003433,0,0,0,2,0.003433,0.003517,0,8.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,Illicit,Illicit,1901.95,29.07,3862.05,2,2,0,2,2,0.001,0.083,0.042,0.023362,0.048523,0.035943,0,0,0,4,0.07188547,0.084,0,0.01211453,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4217,0xa68b5746deaf18481a4ba57b61b69872381c9535,Normal,Normal,0.0,0.0,78.0,1,1,0,1,1,0.3,0.3,0.3,0.296956,0.296956,0.296956,0,0,0,2,0.29695578,0.3,0,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,0xd811f2d382c7e920c3e8b37d4041f159ac3131f0,Normal,Normal,24.86,0.28,75.13,3,2,0,2,3,14.701548,86.298452,50.5,2.668134,69.226785,33.666163,0,0,0,5,100.998488,101.0,0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,0x91e35d6c5b7323647e0cc1d274a072ac5cbb4340,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
3766,0x48148a2e6ff54a9aea7720249478b7b4405f702a,Normal,Normal,0.0,1621.98,201125.9,0,124,1,2,0,0.0,0.583126,0.280752,0.0,0.0,0.0,0,0,0,125,0.0,34.81321268,0,34.81321268,2.0,0.890191059,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.166824,0.723368,0.445096,0.0,0.0,0.0,0.0,0.0,0.0
649,0x4886df279cc4946941e26de30b4011a2e92d2009,Illicit,Illicit,0.0,748.42,2245.27,0,3,0,3,0,0.005999,1.0,0.502,0.0,0.0,0.0,0,0,0,3,0.0,1.505998636,0,1.505998636,3.0,112.37,100.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,99.0,56.185,100.0,100.0,100.0,0.0,0.0,0.0
1168,0x879a8eea3ea7811fbe7867a8984836d12dc1f9f4,Illicit,Illicit,143.27,95.03,1096.5,5,4,0,4,1,0.5,1.0,0.672605,0.5,0.688005,0.537601,0,0,0,9,2.688005,2.69042,0,0.002415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,0xf6f884af15c065598d5b8adf9ecf7eb9c031cce1,Normal,Normal,14.73,4716.8,184529.53,39,39,0,2,39,0.038675,28.696145,1.803484,0.038213,28.695725,1.803042,0,0,0,78,70.31865173,70.33586111,0,0.017209383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,0xef2553e945b4a4af9e5e54781568c9ce648453ef,Normal,Normal,5197.96,111851.54,972781.73,15,8,0,7,11,0.01,5.400103,0.873074,9.4e-05,5.367325,0.464529,0,0,0,23,6.96793319,6.984588061,0,0.016654871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,0x0cc49a5535e9463b7078198e4e3a951a5cde717b,Illicit,Normal,17517.21,9672.3,392152.93,13,17,0,13,12,0.004066,7.495,1.650545,0.369547,7.49865,2.157884,0,0,0,30,28.05248733,28.05925891,0,0.00677158,14.0,20184.91761,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16888.0,1441.77983,0.0,0.0,0.0,0.0,0.0,0.0
2539,0x4aa7d6340d899801915805418940e7e2e5ebe354,Normal,Normal,22.82,0.0,68.47,3,1,0,1,3,101.0,101.0,101.0,2.153159,70.429618,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0x2eb045d518290aca828046641d29f605ead1a283,Illicit,Illicit,0.0,122.24,475.0,1,2,0,2,1,0.5,0.51,0.505,1.009139,1.009139,1.009139,0,0,0,3,1.009139,1.01,0,0.000861,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
2523,0x46b2431d8ac6ba25d63b7ee6c96fbcb23ad70a77,Normal,Normal,16.97,0.0,67.88,4,1,0,1,4,101.0,101.0,101.0,2.0,89.65204,25.249475,0,0,0,5,100.9979,101.0,0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,0xd520e404b9c779c9921a941608137786d60c8682,Normal,Normal,0.0,777.86,217023.1,0,279,1,7,0,0.0,1.572008,0.438582,0.0,0.0,0.0,0,0,0,280,0.0,122.3645066,0,122.3645066,2.0,2.788785125,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.165195,2.62359,1.394393,0.0,0.0,0.0,0.0,0.0,0.0
3020,0xa90cf1d4fe6e52ec08c28ed0f0b02ee835527cc9,Normal,Normal,0.0,0.0,32.03,1,1,0,1,1,0.555062,0.555062,0.555062,0.554558,0.554558,0.554558,0,0,0,2,0.55455817,0.55506217,0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0x4902c6f5fa1a80a2a85baffeb65ee77e3144c6da,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4084,0x88f4fdc54c6558c79d2315ca8e1ab90ee3122e84,Normal,Normal,0.0,7103.71,198903.78,0,28,1,8,0,0.0,9.999495,3.718743,0.0,0.0,0.0,0,0,0,29,0.0,104.1248022,0,104.1248022,1.0,1.550507534,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.550508,1.550508,1.550508,0.0,0.0,0.0,0.0,0.0,0.0
417,0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,Illicit,Illicit,9571.62,92.65,69410.25,7,26,0,24,4,0.001312,4.9,1.063073,0.5,12.003871,4.02341,0,0,0,33,28.16387078,27.63989778,0,-0.523973,2.0,8.1e-11,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3589,0x22a88aa727c436750fb434a90a74092b2737b11b,Normal,Normal,0.0,5499.05,60489.52,0,11,1,2,0,0.0,7.35,2.595616,0.0,0.0,0.0,0,0,0,12,0.0,28.5517771,0,28.5517771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0x72a8bf69f282c2eb752d48b7778c0f0b6eaeabac,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
868,0x62e8aaffb7568cec94b0e15e7b4d859302d65ee9,Illicit,Illicit,0.0,1403.03,145515.1,1,103,0,90,1,0.0,6.475719,0.628527,64.728713,64.728713,64.728713,0,0,0,104,64.72871272,64.73832272,0,0.00961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,0xe4a177146b18e986f0463364dd53f37f601f9f23,Illicit,Illicit,0.0,122.24,8380.05,1,2,0,2,1,0.5,0.500269,0.500134,0.999849,0.999849,0.999849,0,0,0,3,0.99984896,1.00026896,0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,0x11436e5de95bd057e01e89188de78f3d18c9b37e,Illicit,Normal,200.48,1961.63,266432.08,918,42,0,17,59,0.001,5.786382,1.176791,0.0,6.613,0.091581,0,0,0,960,84.07116017,49.42522041,0,-34.64593976,134.0,265743.4874,256596.1893,0.0,9.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,33065.0,3591.128208,0.0,45535.0,4276.603154,0.0,0.0,0.0
3222,0xd69388e86ed528323df73d6eb760c1c4ad984af5,Normal,Normal,23.76,0.43,72.13,3,2,0,2,3,4.782388,96.217612,50.5,1.593799,80.007476,33.666152,0,0,0,5,100.9984557,101.0,0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,0xae91740e90d0c67b94eb2ab4e98a4428be3536ef,Normal,Normal,5.16,0.0,325.22,63,1,0,1,63,6333.016626,6333.016626,6333.016626,54.373566,119.4,100.523561,0,0,0,64,6332.984349,6333.016626,0,0.032277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4473,0xd5332b41ac851a2e0405841c3baaeee2beab90fc,Normal,Normal,0.0,3507.95,217493.05,0,62,1,5,0,0.0,1.176205,0.867065,0.0,0.0,0.0,0,0,0,63,0.0,53.75803137,0,53.75803137,4.0,8.146034589,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.77196,5.0,2.036509,0.0,0.0,0.0,0.0,0.0,0.0
1872,0xdc48d0f659267418e05915cc0a299cda3f30bddb,Illicit,Illicit,0.0,2829.96,32035.63,1,9,0,9,1,0.01,16.120589,2.168673,19.517005,19.517005,19.517005,0,0,0,10,19.5170047,19.5180547,0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0x3389a9cacb4a3fdbe43db14d132b3f1e215a835d,Illicit,Illicit,9172.79,4424.95,49643.1,3,5,0,5,3,0.015,0.5,0.1697,0.007417,0.448499,0.281972,0,0,0,8,0.845916434,0.848499434,0,0.002583,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
1277,0x93574d7c405717d80520944ee1cb72d327b01df5,Illicit,Illicit,241.55,66.07,4160.5,3,52,0,49,3,0.104217,9.7,1.119078,18.188261,20.0,19.396087,0,0,0,55,58.18826052,58.19204052,0,0.00378,1.0,567580.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,567580.0,567580.0,567580.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0x10c44ab858b90e09c725158906f71833ff417acc,Illicit,Illicit,0.0,6.77,25720.32,1,4,0,4,1,0.040381,0.132048,0.076312,0.304199,0.304199,0.304199,0,0,0,5,0.30419875,0.30524875,0,0.00105,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
1935,0xe3bbcdf129da8cf2b4e9c4950e343a693e9229cc,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,0.02,0.02,0.02,0.0,0.0,0.0,0,0,0,1,0.0,0.02,0,0.02,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
983,0x71486336caed5fa8e37ff8b31b9d67d08fbdc262,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
1084,0x7e3d7d8e31b3f472fcd3c1552a9f009131c50c6c,Illicit,Illicit,3496.38,305.97,232208.13,56,119,0,103,55,0.006509,308.0,4.719694,0.0,561.4,10.028674,0,0,0,175,561.6057401,561.6435849,0,0.037844824,262.0,3777838.016,3754862.254,0.0,10.0,92.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,3342155.386,18162.68277,0.0,3342155.386,69534.48619,0.0,0.0,0.0
